timestamp,Asset_ID,Open,Close,High,Low,VWAP
2018-01-28,2,1627.5866666666668,1745.8025,1787.7,1600.35,1706.4015081409295
2018-01-28,5,14.35,14.725999999999999,14.972,14.08,14.488179584650231
2018-01-28,6,1111.2566666666671,1235.748,1277.0,1087.94,1191.4616134316539
2018-01-28,7,29.607,32.25433333333333,34.38,29.292,31.843001472227748
2018-01-28,9,181.296,194.31500000000003,198.0,178.65,188.41167963599295
2018-01-28,11,322.73,331.06500000000005,340.91,320.14,331.30901590455676
2018-01-29,0,13.7739,12.8151,13.87,12.739,13.198194302619386
2018-01-29,1,11734.991666666667,11193.161280896667,11975.02,10840.0,11324.450281823472
2018-01-29,2,1749.3375,1646.4280000000006,1784.6,1610.0,1675.2433033285706
2018-01-29,5,14.720999999999998,13.5385,14.85,13.28,13.904911180672688
2018-01-29,6,1234.515,1170.43,1260.0,1122.01,1185.6357108727111
2018-01-29,7,32.262,31.1665,33.247,30.006,31.40201485884937
2018-01-29,9,194.29833333333332,181.135,197.32,175.56,183.9677529698469
2018-01-29,11,334.61,314.13,339.51,308.01,320.01457413787085
2018-01-30,0,12.8295,11.4749,12.98,11.11,11.997766802116676
2018-01-30,1,11194.512947563335,10092.391666666668,11308.42,9711.11,10442.762390542584
2018-01-30,2,1646.3225000000002,1457.22,1660.75,1431.4,1543.0056706743057
2018-01-30,5,13.555,11.3795,13.61,10.87,12.252547404925046
2018-01-30,6,1170.4916666666666,1067.2283333333332,1186.98,1018.54,1109.1609980687174
2018-01-30,7,31.1615,26.96966666666667,31.301,26.066,28.759001353871707
2018-01-30,9,180.76166666666663,165.384,182.08,157.65,169.95982710725292
2018-01-30,11,315.08,273.275,316.06,261.93,289.25057735192627
2018-01-31,0,11.46,11.3131,11.5483,10.553,11.069799762051158
2018-01-31,1,10090.34,10194.67960379,10425.85,9513.1,9999.104336016067
2018-01-31,2,1462.17,1484.0625,1531.12,1370.0,1462.0595298376431
2018-01-31,5,11.3785,11.982,12.252,10.22,11.35981200543913
2018-01-31,6,1067.725,1115.0266666666666,1135.0,1010.77,1080.1219437457264
2018-01-31,7,26.993333333333336,28.632,28.83,25.37,27.260210933260673
2018-01-31,9,165.77,163.89,169.31,154.88,161.54790127751605
2018-01-31,11,273.58500000000004,272.415,284.17,260.0,271.8894357005225
2018-02-01,0,11.3055,9.5138,11.45,8.63,9.830628160878087
2018-02-01,1,10193.066666666666,9120.283333333333,10336.0,8400.0,9370.184669208547
2018-02-01,2,1482.1979999999999,1269.415,1512.67,1168.39,1332.3269061259314
2018-02-01,5,11.97,10.097999999999999,12.2,9.75,10.699231668680632
2018-02-01,6,1114.5566666666666,1030.05,1179.4,930.0,1071.6648096960068
2018-02-01,7,28.829,24.96633333333333,28.91,22.901,26.130158974515552
2018-02-01,9,163.86800000000005,142.546,167.58,125.0,146.45397572089428
2018-02-01,11,274.63,240.675,278.87,221.01,251.20089336723913
2018-02-02,0,9.5138,9.7484,10.749,7.3,9.07339834332521
2018-02-02,1,9123.748333333333,8843.308333333332,9300.55,7540.0,8554.198428905382
2018-02-02,2,1274.5,1189.4425,1293.15,927.04,1141.2995101042873
2018-02-02,5,10.108,10.245999999999999,11.2,8.408,9.612498486307821
2018-02-02,6,1030.24,918.465,1047.37,726.43,905.3108106869425
2018-02-02,7,25.0965,23.22,25.28,17.8,21.989564303919142
2018-02-02,9,142.235,131.536,147.0,100.2,126.10950181837204
2018-02-02,11,242.37,236.86,300.0,182.0,218.97275993630473
2018-02-03,0,9.7485,9.7252,10.354,8.5818,9.627386454592006
2018-02-03,1,8842.616666666667,9206.75,9499.0,8022.9,8919.253267226895
2018-02-03,2,1192.5766666666668,1269.6033333333332,1320.0,1050.0,1196.5962189371605
2018-02-03,5,10.2455,10.620999999999999,11.27,9.143,10.375309876240864
2018-02-03,6,918.6216666666666,969.606,999.0,831.71,933.5667205435436
2018-02-03,7,23.195,24.2885,25.037,20.236,23.32979921147887
2018-02-03,9,131.532,160.64,166.99,117.97,146.32399555121071
2018-02-03,11,237.75,252.37,258.95,212.5,241.48118089963876
2018-02-04,0,9.7497,8.373,9.7527,8.012,8.908303126174212
2018-02-04,1,9208.468333333332,8173.251666666668,9410.0,7751.2,8515.980364524336
2018-02-04,2,1269.586,1154.4100000000005,1294.99,1071.8,1173.4360546025423
2018-02-04,5,10.620999999999999,8.8995,10.93,8.3636,9.64573296162576
2018-02-04,6,969.6766666666667,825.0166666666668,975.0,771.0,870.4664306504674
2018-02-04,7,24.323,20.748,24.886,19.438,21.91185631059675
2018-02-04,9,160.88333333333338,147.48000000000005,175.0,135.03,155.65067103252431
2018-02-04,11,252.35,218.075,257.8,210.1,229.55169587203406
2018-02-05,0,8.4003,6.7313,8.6005,6.0801,7.245468671454188
2018-02-05,1,8178.2266666666665,6905.048333333332,8382.8,6425.75,7382.758325386395
2018-02-05,2,1153.925,878.9975000000003,1177.55,712.0,960.2967013487005
2018-02-05,5,8.885850000000003,7.0555,9.3,6.8,7.970957417182592
2018-02-05,6,823.9633333333333,694.215,862.47,614.02,733.6210012595113
2018-02-05,7,20.751,16.4785,21.27,15.3,18.170202723541017
2018-02-05,9,147.63,125.14,154.9,112.0,133.61807670758822
2018-02-05,11,216.5,178.85,222.27,162.41,188.39026888095972
2018-02-06,0,6.7216,8.263,8.6,5.5233,7.057284850022305
2018-02-06,1,6906.001666666668,7684.926666666666,8150.0,5850.0,6810.436861608006
2018-02-06,2,879.086,966.704,1000.0,744.8,863.2137862003268
2018-02-06,5,7.0385,8.270299999999999,8.46,5.7917,6.960608236323228
2018-02-06,6,694.3233333333333,782.02,808.0,555.56,671.7188976729666
2018-02-06,7,16.420666666666666,19.1035,19.99,13.75,16.208408827833086
2018-02-06,9,124.97666666666665,141.83666666666667,148.87,103.02,124.21142578119058
2018-02-06,11,178.345,209.69,214.98,147.0,174.29727086439263
2018-02-06,13,0.036989,0.0359,0.037539,0.0336,0.035578313681254324
2018-02-07,0,8.2502,8.0647,9.236,7.28,8.37885384225401
2018-02-07,1,7684.508333333334,7584.878333333332,8650.0,7125.1,7904.772627488417
2018-02-07,2,967.692,953.176,1057.64,883.5,973.7273534338461
2018-02-07,5,8.276,7.6825,8.97,7.3638,8.251579638210744
2018-02-07,6,782.7766666666665,752.3783333333334,866.05,713.08,794.4893312827774
2018-02-07,7,19.040666666666667,18.09233333333333,20.715,17.175,19.039040654631233
2018-02-07,9,141.71833333333333,137.73,160.03,129.94,145.37607730056007
2018-02-07,11,209.4,205.835,232.85,188.34,213.75905583617
2018-02-07,13,0.036000000000000004,0.0325,0.040966,0.031833,0.03675679609572276
2018-02-08,0,8.0979,8.2791,8.3887,8.0012,8.253054031967086
2018-02-08,1,7586.036666666668,8245.16,8650.0,7543.0,8204.140582750015
2018-02-08,2,952.6060000000001,1280.3740000000005,1359.3,942.51,1204.8254344263069
2018-02-08,5,7.68995,8.327,8.7889,7.6301,8.330880652055399
2018-02-08,6,752.1516666666665,814.0275,847.0,747.0,806.8574361628415
2018-02-08,7,18.093,21.7505,21.988000000000003,18.006,20.31246280359727
2018-02-08,9,137.795,149.66,151.88,136.01,145.16334438067219
2018-02-08,11,205.49,246.31,255.41,205.49,233.8065360431796
2018-02-08,13,0.03234,0.03806,0.038987,0.032302,0.03711356310561306
2018-02-09,0,8.2791,9.86,10.0,8.279,9.423574377618595
2018-02-09,1,8244.045,8686.098000000002,8779.62,7724.9,8286.707921936373
2018-02-09,2,1278.322,1300.396,1346.6,1186.5,1266.9920565583914
2018-02-09,5,8.325,9.48905,9.61,7.91,8.743077265110962
2018-02-09,6,814.1439999999999,877.4166666666665,883.47,779.78,837.2661357658976
2018-02-09,7,21.734,25.725,26.329,20.787,23.69612933322513
2018-02-09,9,149.5075,163.93333333333334,164.96,141.41,152.5607457844643
2018-02-09,11,246.17,258.03,258.74,230.37,245.69012958855913
2018-02-09,13,0.03806,0.046889,0.04752,0.03551,0.042577095745798335
2018-02-10,0,9.86,9.25,10.4444,8.767000000000001,9.600564327480395
2018-02-10,1,8682.689999999999,8550.496000000001,9090.8,8120.0,8608.816083773288
2018-02-10,2,1300.688,1239.6025,1390.0,1188.0,1280.9718036156444
2018-02-10,5,9.4795,8.93,9.9,8.392999999999999,9.218082300973196
2018-02-10,6,877.3449999999997,851.2166666666667,913.3,800.0,865.1023361732977
2018-02-10,7,25.747,24.11,26.26,22.429,24.61300308547134
2018-02-10,9,163.8783333333334,154.80599999999995,169.72,146.01,159.60093976369006
2018-02-10,11,257.775,246.495,269.12,239.55,254.67568260753274
2018-02-10,13,0.046889,0.04815,0.058,0.04256,0.04957990141269484
2018-02-11,0,9.2501,8.674,9.5,8.02,8.765792490718432
2018-02-11,1,8550.576000000001,8066.974999999998,8570.0,7726.53,8168.47005397663
2018-02-11,2,1239.97,1210.2833333333335,1305.42,1182.0,1225.0514609847048
2018-02-11,5,8.93,8.3231,8.97,7.9501,8.43785958168066
2018-02-11,6,851.7540000000001,810.1400000000001,858.09,768.28,817.5916730626375
2018-02-11,7,24.0805,23.735,25.89,20.99,23.646554865623962
2018-02-11,9,154.91800000000003,148.81799999999996,156.1,139.0,149.01642996667186
2018-02-11,11,246.24,227.07,246.5,215.1,230.09399152706607
2018-02-11,13,0.04815,0.04218,0.0505,0.039,0.042894477872837844
2018-02-12,0,8.6739,9.3389,9.4348,8.658999999999999,9.193495928878354
2018-02-12,1,8070.253333333334,8896.201666666668,9000.0,8053.0,8637.747796236246
2018-02-12,2,1208.722,1280.2625,1297.3,1204.36,1263.9534226779058
2018-02-12,5,8.31995,9.124949999999998,9.3491,8.31,8.911881714058683
2018-02-12,6,810.3716666666667,865.308,877.95,807.46,853.4029180048096
2018-02-12,7,23.71266666666667,29.47166666666667,29.995,23.656,27.23197192283973
2018-02-12,9,148.89166666666662,161.4625,165.34,146.04,158.0983917517151
2018-02-12,11,228.61,246.5,252.39,227.82,244.09880808359816
2018-02-12,13,0.0421,0.045571,0.0496,0.04205,0.045984591715479806
2018-02-13,0,9.339,9.016,9.36,8.7306,9.021755171265534
2018-02-13,1,8893.433333333332,8523.936666666666,8952.9,8313.52192073,8602.7582876325
2018-02-13,2,1278.83,1219.8033333333333,1285.89,1195.0,1230.2788754895575
2018-02-13,5,9.11995,8.938999999999998,9.2,8.529,8.87609725934513
2018-02-13,6,865.7783333333333,840.6633333333334,871.0,819.31,841.8683719267184
2018-02-13,7,29.46466666666667,33.2235,34.18,27.777,31.15967621393826
2018-02-13,9,161.43400000000003,159.238,162.95,151.31,157.53442207450027
2018-02-13,11,246.755,232.93,248.55,228.0,234.4367436354256
2018-02-13,13,0.04607,0.0429,0.04648,0.042,0.04351900136473906
2018-02-14,0,9.0001,10.4096,10.65,8.953,9.683059936175676
2018-02-14,1,8520.656666666668,9462.591666666667,9520.6,8504.57,9079.8999324116
2018-02-14,2,1220.52,1353.27,1385.0,1216.1,1305.9731437937642
2018-02-14,5,8.93,9.8325,9.92,8.9264,9.365554736947107
2018-02-14,6,840.742,919.4683333333332,924.99,837.97,886.4049944086105
2018-02-14,7,33.2185,34.660666666666664,37.75,32.5,34.14228530321524
2018-02-14,9,159.21800000000005,212.155,220.79,158.91,194.4570533335358
2018-02-14,11,232.91,274.87,275.1,232.91,260.24659143189933
2018-02-14,13,0.0429,0.046041000000000006,0.04708,0.0425,0.0452135233324342
2018-02-15,0,10.4063,10.8661,11.29,9.9784,10.724214575014319
2018-02-15,1,9459.74,10013.813333333334,10249.81,9301.5,9814.19097114772
2018-02-15,2,1354.5075,1356.1533333333334,1409.9,1297.86,1352.346750384743
